algorithm,message_hex,unknown_bits,engine,budget,target_hex,output_bits,nodes,gates,inputs,constants,edges,depth,width,gate_width,max_fanout,xor_gates,and_gates,or_gates,not_gates,output_depth_min,output_depth_mean,output_depth_max,build_ms,metrics_ms,equality_nodes,equality_depth,equality_width,status,solve_ms,decisions,conflicts,propagations,search_steps,solutions,affine_active,recovered_hex,recovered_verified,process_ms,process_timeout_s,process_returncode,forward_record,native_domain,native_trials,native_matches,native_total_ms,native_first_trials,native_first_ms,native_first_hex,native_exhaustive,error,extra_json
sha1,61626364,12,shape,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,49058,49046,12,0,95608,4750,109,109,119,19911,17669,8982,2484,4442,4596.90625,4750,1.302,9.993,,,,shape_only,,,,,,,,,False,18.407899999147048,30.0,0,True,4096,4096,1,5.8058000013261335,610,1.0065000005852198,61626364,True,,
sha1,61626364,12,dpll,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,49058,49046,12,0,95608,4750,109,109,119,19911,17669,8982,2484,4442,4596.90625,4750,1.288,9.757,49298,4910,109,step_limit,400.523,323,158,6820111,20000000,0,False,,False,430.65220000062254,30.0,0,True,4096,4096,1,5.8058000013261335,610,1.0065000005852198,61626364,True,,
sha1,61626364,12,affine,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,49058,49046,12,0,95608,4750,109,109,119,19911,17669,8982,2484,4442,4596.90625,4750,1.391,12.543,49298,4910,109,step_limit,383.418,323,158,6820111,20000000,0,False,,False,416.87410000122327,30.0,0,True,4096,4096,1,5.8058000013261335,610,1.0065000005852198,61626364,True,,
sha1,61626364,12,cdcl,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,49058,49046,12,0,95608,4750,109,109,119,19911,17669,8982,2484,4442,4596.90625,4750,1.344,11.535,49298,4910,109,step_limit,204.966,128,60,2578961,20000000,0,False,,False,236.98960000001534,30.0,0,True,4096,4096,1,5.8058000013261335,610,1.0065000005852198,61626364,True,,
sha1,61626364,16,shape,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,49596,49580,16,0,96750,4768,96,96,119,20342,17778,9050,2410,4460,4614.90625,4768,1.336,10.014,,,,shape_only,,,,,,,,,False,19.03649999985646,30.0,0,True,65536,65536,1,89.78860000024724,25186,34.42960000029416,61626364,True,,
sha1,61626364,16,dpll,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,49596,49580,16,0,96750,4768,96,96,119,20342,17778,9050,2410,4460,4614.90625,4768,1.367,13.312,49836,4928,96,step_limit,385.698,325,157,6825820,20000000,0,False,,False,417.9535000002943,30.0,0,True,65536,65536,1,89.78860000024724,25186,34.42960000029416,61626364,True,,
sha1,61626364,16,affine,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,49596,49580,16,0,96750,4768,96,96,119,20342,17778,9050,2410,4460,4614.90625,4768,1.305,12.208,49836,4928,96,step_limit,421.533,325,157,6825820,20000000,0,False,,False,454.52450000084355,30.0,0,True,65536,65536,1,89.78860000024724,25186,34.42960000029416,61626364,True,,
sha1,61626364,16,cdcl,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,49596,49580,16,0,96750,4768,96,96,119,20342,17778,9050,2410,4460,4614.90625,4768,1.409,10.552,49836,4928,96,step_limit,217.671,129,59,2581837,20000000,0,False,,False,247.9045000000042,30.0,0,True,65536,65536,1,89.78860000024724,25186,34.42960000029416,61626364,True,,
sha1,61626364,24,shape,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,51672,51648,24,0,101063,4827,103,103,89,21806,18290,9319,2233,4519,4673.925,4827,1.306,11.335,,,,shape_only,,,,,,,,,False,19.639899999674526,30.0,0,True,16777216,,,,,,,False,,
sha1,61626364,32,shape,20000000,81fe8bfe87576c3ecb22426f8e57847382917acf,160,52846,52814,32,0,103527,4901,100,100,46,22690,18558,9465,2101,4593,4747.925,4901,1.41,10.697,,,,shape_only,,,,,,,,,False,18.809699999110308,30.0,0,True,4294967296,,,,,,,False,,
sha256,61626364,0,shape,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0.0,0,1.287,0.01,,,,shape_only,,,,,,,,,False,7.620499998665764,30.0,0,True,1,1,1,0.008900000466383062,1,0.0076000014814781025,61626364,True,,
sha256,61626364,4,shape,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,105121,105117,4,0,206755,3795,85,85,93,47996,39224,14418,3479,3542,3672.007812,3795,2.502,32.2,,,,shape_only,,,,,,,,,False,41.1789999998291,30.0,0,True,16,16,1,0.0562999994144775,2,0.02660000063769985,61626364,True,,
sha256,61626364,4,dpll,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,105121,105117,4,0,206755,3795,85,85,93,47996,39224,14418,3479,3542,3672.007812,3795,2.482,33.31,105489,4051,85,sat,133.552,19,8,834730,2481910,1,False,61626364,True,209.55600000161212,30.0,0,True,16,16,1,0.0562999994144775,2,0.02660000063769985,61626364,True,,
sha256,61626364,4,affine,20000000,88d4266fd4e6338d13b845fcf289579d209c897823b9217da3e161936f031589,256,105121,105117,4,0,206755,3795,85,85,93,47996,39224,14418,3479,3542,3672.007812,3795,2.59,37.344,105489,4051,85,sat,134.912,19,8,834730,2481910,1,False,61626364,True,218.57400000044436,30.0,0,True,16,16,1,0.0562999994144775,2,0.02660000063769985,61626364,True,,
